"","X","artist_name","track_name","acousticness","danceability","liveness","loudness","speechiness"
"17883",17883,"Kanye West","Skit #4",0.0482,0.624,0.129,-19.387,0.956
"17884",17884,"Kanye West","Gone",0.0146,0.844,0.0699,-6.072,0.258
"17885",17885,"Kanye West","Diamonds From Sierra Leone - Bonus Track",0.156,0.592,0.347,-3.254,0.234
"17886",17886,"Kanye West","Late",0.264,0.299,0.315,-5.037,0.196
"17887",17887,"Kanye West","Wake Up Mr. West",0.815,0.728,0.0657,-9.765,0.937
"17888",17888,"Kanye West","Heard 'Em Say",0.0535,0.727,0.128,-8.313,0.165
"17889",17889,"Kanye West","Touch The Sky",0.0114,0.524,0.309,-4.912,0.347
"17890",17890,"Kanye West","Gold Digger",0.0192,0.631,0.0554,-5.572,0.348
"17891",17891,"Kanye West","Skit #1 (Kanye West/Late Registration)",0.467,0.799,0.146,-12.543,0.917
"17892",17892,"Kanye West","Drive Slow",0.031,0.593,0.229,-8.217,0.29
"17893",17893,"Kanye West","My Way Home",0.331,0.595,0.0976,-10.488,0.0408
"17894",17894,"Kanye West","Crack Music",0.00965,0.725,0.345,-6.288,0.211
"17895",17895,"Kanye West","Roses",0.258,0.715,0.107,-6.455,0.0943
"17896",17896,"Kanye West","Bring Me Down",0.0049,0.385,0.612,-6.918,0.0777
"17897",17897,"Kanye West","Addiction",0.185,0.659,0.252,-8.318,0.165
"17898",17898,"Kanye West","Skit #2 (Kanye West/Late Registration)",0.307,0.796,0.13,-11.584,0.921
"17899",17899,"Kanye West","Diamonds From Sierra Leone - Remix",0.258,0.671,0.164,-3.768,0.27
"17900",17900,"Kanye West","We Major",0.0107,0.232,0.045,-3.659,0.125
"17901",17901,"Kanye West","Skit #3 (Kanye West/Late Registration)",0.599,0.64,0.465,-11.983,0.956
"17902",17902,"Kanye West","Hey Mama",0.0596,0.625,0.113,-6.993,0.189
"17903",17903,"Kanye West","Celebration",0.0164,0.295,0.118,-4.199,0.212
"17904",17904,"Kanye West","Skit #4 (Kanye West/Late Registration)",0.0411,0.722,0.148,-19.633,0.873
"17905",17905,"Kanye West","Gone",0.0148,0.84,0.0699,-6.042,0.262
"17906",17906,"Kanye West","Diamonds From Sierra Leone",0.148,0.469,0.306,-3.458,0.264
"17907",17907,"Kanye West","We Can Make It Better",0.154,0.643,0.142,-6.085,0.0896
"17908",17908,"Kanye West","Late",0.236,0.293,0.257,-6.003,0.18
"17909",17909,"Kanye West","Intro",0.237,0.713,0.51,-13.909,0.877
"17910",17910,"Kanye West","We Don't Care",0.0142,0.595,0.247,-5.827,0.181
"17911",17911,"Kanye West","Graduation Day",0.684,0.418,0.414,-9.058,0.338
"17912",17912,"Kanye West","All Falls Down",0.149,0.657,0.139,-4.832,0.484
"17913",17913,"Kanye West","I'll Fly Away",0.76,0.239,0.124,-11.414,0.0289
"17914",17914,"Kanye West","Spaceship",0.503,0.507,0.573,-5.31,0.19
"17915",17915,"Kanye West","Jesus Walks",0.614,0.637,0.317,-4.686,0.323
"17916",17916,"Kanye West","Never Let Me Down",0.423,0.459,0.169,-4.872,0.403
"17917",17917,"Kanye West","Get Em High",0.184,0.614,0.489,-5.672,0.373
"17918",17918,"Kanye West","Workout Plan",0.785,0.715,0.688,-13.843,0.925
"17919",17919,"Kanye West","The New Workout Plan",0.00981,0.704,0.365,-4.831,0.198
"17920",17920,"Kanye West","Slow Jamz",0.314,0.559,0.284,-5.659,0.171
"17921",17921,"Kanye West","Breathe In Breathe Out",0.341,0.636,0.161,-3.099,0.421
"17922",17922,"Kanye West","School Spirit Skit 1",0.326,0.648,0.352,-15.108,0.95
"17923",17923,"Kanye West","School Spirit",0.339,0.483,0.236,-5.422,0.21
"17924",17924,"Kanye West","School Spirit Skit 2",0.334,0.716,0.215,-12.629,0.925
"17925",17925,"Kanye West","Lil Jimmy Skit",0.803,0.64,0.375,-12.396,0.484
"17926",17926,"Kanye West","Two Words",0.0158,0.442,0.217,-4.753,0.265
"17927",17927,"Kanye West","Through The Wire",0.00865,0.571,0.158,-6.11,0.247
"17928",17928,"Kanye West","Family Business",0.139,0.744,0.392,-7.452,0.21
"17929",17929,"Kanye West","Last Call",0.577,0.473,0.316,-6.843,0.356
"17930",17930,"Kanye West","Intro",0.223,0.806,0.519,-13.888,0.904
"17931",17931,"Kanye West","We Don't Care",0.0191,0.557,0.24,-5.174,0.195
"17932",17932,"Kanye West","Graduation Day",0.724,0.416,0.405,-9.299,0.339
"17933",17933,"Kanye West","All Falls Down",0.125,0.654,0.153,-4.785,0.464
"17934",17934,"Kanye West","I'll Fly Away",0.748,0.265,0.123,-11.427,0.0282
"17935",17935,"Kanye West","Spaceship",0.517,0.533,0.612,-5.34,0.162
"17936",17936,"Kanye West","Jesus Walks",0.571,0.623,0.293,-4.725,0.391
"17937",17937,"Kanye West","Never Let Me Down - Album Version (Edited)",0.378,0.464,0.191,-4.703,0.394
"17938",17938,"Kanye West","Get Em High",0.191,0.681,0.0921,-5.975,0.354
"17939",17939,"Kanye West","Workout Plan",0.777,0.716,0.69,-14.232,0.956
"17940",17940,"Kanye West","The New Workout Plan",0.00932,0.71,0.352,-5.878,0.199
"17941",17941,"Kanye West","Slow Jamz",0.396,0.572,0.309,-5.52,0.173
"17942",17942,"Kanye West","Breathe In Breathe Out",0.335,0.627,0.164,-3.058,0.485
"17943",17943,"Kanye West","School Spirit Skit 1",0.311,0.694,0.377,-15.225,0.946
"17944",17944,"Kanye West","School Spirit",0.343,0.482,0.212,-5.44,0.199
"17945",17945,"Kanye West","School Spirit Skit 2",0.324,0.721,0.224,-12.623,0.915
"17946",17946,"Kanye West","Lil Jimmy Skit",0.805,0.624,0.392,-12.469,0.469
"17947",17947,"Kanye West","Two Words",0.0112,0.588,0.214,-4.808,0.236
"17948",17948,"Kanye West","Through The Wire",0.00861,0.591,0.161,-6.112,0.217
"17949",17949,"Kanye West","Family Business",0.133,0.743,0.473,-7.989,0.21
"17950",17950,"Kanye West","Last Call",0.572,0.655,0.366,-6.85,0.328
"17951",17951,"Shania Twain","Swingin' With My Eyes Closed",0.00367,0.493,0.134,-5.468,0.0352
"17952",17952,"Shania Twain","Home Now",0.0127,0.594,0.161,-5.704,0.0445
"17953",17953,"Shania Twain","Light Of My Life",0.0959,0.561,0.34,-5.082,0.0258
"17954",17954,"Shania Twain","Poor Me",0.0117,0.518,0.103,-6.398,0.0628
"17955",17955,"Shania Twain","Who's Gonna Be Your Girl",0.0037,0.472,0.299,-6.967,0.0358
"17956",17956,"Shania Twain","More Fun",0.0407,0.563,0.155,-5.297,0.0293
"17957",17957,"Shania Twain","I'm Alright",0.18,0.417,0.248,-6.944,0.0339
"17958",17958,"Shania Twain","Let's Kiss And Make Up",0.00963,0.742,0.107,-5.911,0.0264
"17959",17959,"Shania Twain","Where Do You Think You're Going",0.198,0.371,0.101,-7.42,0.031
"17960",17960,"Shania Twain","Roll Me On The River",0.000437,0.441,0.104,-6.585,0.0304
"17961",17961,"Shania Twain","We Got Something They Don't",0.000236,0.674,0.0657,-5.953,0.0282
"17962",17962,"Shania Twain","Because Of You",0.109,0.365,0.149,-8.03,0.0318
"17963",17963,"Shania Twain","You Can't Buy Love",0.00931,0.675,0.112,-5.269,0.0466
"17964",17964,"Shania Twain","Life's About To Get Good",0.00435,0.637,0.339,-4.704,0.0383
"17965",17965,"Shania Twain","Soldier",0.00886,0.434,0.113,-8.217,0.0278
"17966",17966,"Shania Twain","All In All",0.0241,0.553,0.109,-7.668,0.0357
"17967",17967,"Shania Twain","Up! - Red Version",0.0116,0.659,0.649,-4.052,0.0377
"17968",17968,"Shania Twain","I'm Gonna Getcha Good! - Red Version",0.0438,0.74,0.0567,-4.478,0.0308
"17969",17969,"Shania Twain","She's Not Just A Pretty Face - Red Version",0.0429,0.568,0.335,-4.347,0.037
"17970",17970,"Shania Twain","Juanita - Red Version",0.315,0.649,0.33,-5.074,0.0463
"17971",17971,"Shania Twain","Forever And For Always - Red Version",0.194,0.445,0.118,-5.876,0.0398
"17972",17972,"Shania Twain","Ain't No Particular Way - Red Version",0.248,0.589,0.265,-4.938,0.054
"17973",17973,"Shania Twain","It Only Hurts When I'm Breathing - Red Version",0.382,0.322,0.134,-5.111,0.0296
"17974",17974,"Shania Twain","Nah! - Red Version",0.0228,0.572,0.0878,-5.346,0.0806
"17975",17975,"Shania Twain","(Wanna Get To Know You) That Good! - Red Version",0.062,0.533,0.169,-5.724,0.0393
"17976",17976,"Shania Twain","C'est La Vie - Red Version",0.117,0.57,0.631,-5.141,0.0336
"17977",17977,"Shania Twain","I'm Jealous - Red Version",0.202,0.45,0.52,-6.658,0.0338
"17978",17978,"Shania Twain","Ka-Ching! - Red Version",0.0414,0.609,0.339,-4.797,0.187
"17979",17979,"Shania Twain","Thank You Baby! (For Makin' Someday Come So Soon) - Red Version",0.0467,0.595,0.891,-4.935,0.0393
"17980",17980,"Shania Twain","Waiter! Bring Me Water! - Red Version",0.25,0.626,0.459,-6.161,0.0447
"17981",17981,"Shania Twain","What A Way To Wanna Be! - Red Version",0.0498,0.654,0.0615,-4.858,0.0462
"17982",17982,"Shania Twain","I Ain't Goin' Down - Red Version",0.106,0.519,0.142,-6.048,0.0297
"17983",17983,"Shania Twain","I'm Not In The Mood (To Say No)! - Red Version",0.0417,0.728,0.117,-4.283,0.0372
"17984",17984,"Shania Twain","In My Car (I'll Be The Driver) - Red Version",0.0737,0.664,0.189,-4.717,0.0463
"17985",17985,"Shania Twain","When You Kiss Me - Red Version",0.753,0.438,0.105,-6.4,0.0334
"17986",17986,"Shania Twain","Up! - Blue Version",0.00308,0.504,0.358,-5.113,0.0624
"17987",17987,"Shania Twain","I'm Gonna Getcha Good! - Blue Version",0.000397,0.644,0.0552,-5.413,0.0358
"17988",17988,"Shania Twain","She's Not Just A Pretty Face - Blue Version",0.00415,0.563,0.119,-5.831,0.0474
"17989",17989,"Shania Twain","Juanita - Blue Version",0.00525,0.6,0.0762,-6.112,0.0376
"17990",17990,"Shania Twain","Forever And For Always - Blue Version",0.0146,0.466,0.0799,-5.945,0.0344
"17991",17991,"Shania Twain","Ain't No Particular Way - Blue Version",0.0353,0.583,0.269,-5.3,0.0513
"17992",17992,"Shania Twain","It Only Hurts When I'm Breathing - Blue Version",0.0155,0.368,0.572,-6.431,0.056
"17993",17993,"Shania Twain","Nah! - Blue Version",0.0588,0.658,0.0445,-5.943,0.0387
"17994",17994,"Shania Twain","(Wanna Get To know You) That Good! - Blue Version",0.0093,0.437,0.334,-5.79,0.0415
"17995",17995,"Shania Twain","C'est La Vie - Blue Version",0.0118,0.583,0.122,-6.093,0.0604
"17996",17996,"Shania Twain","I'm Jealous - Blue Version",0.00397,0.552,0.0926,-6.064,0.0358
"17997",17997,"Shania Twain","Ka-Ching! - Blue Version",0.00647,0.641,0.0637,-5.828,0.0413
"17998",17998,"Shania Twain","Thank You Baby! (For Makin' Someday Come So Soon) - Blue Version",0.0325,0.348,0.0922,-5.195,0.0499
"17999",17999,"Shania Twain","Waiter! Bring Me Water! - Blue Version",0.00109,0.601,0.0744,-5.139,0.0446
"18000",18000,"Shania Twain","What A Way To Wanna Be! - Blue Version",0.00525,0.593,0.0337,-5.037,0.0711
"18001",18001,"Shania Twain","I Ain't Goin' Down - Blue Version",0.065,0.554,0.182,-5.685,0.0481
"18002",18002,"Shania Twain","I'm Not In The Mood (To Say No)! - Blue Version",0.00713,0.672,0.094,-5.521,0.0497
"18003",18003,"Shania Twain","In My Car (I'll Be The Driver) - Blue Version",0.00483,0.662,0.162,-5.503,0.0446
"18004",18004,"Shania Twain","When You Kiss Me - Blue Version",0.0734,0.643,0.359,-5.521,0.0365
"18005",18005,"Shania Twain","Up! - Red Version",0.0117,0.658,0.635,-4.049,0.0376
"18006",18006,"Shania Twain","I'm Gonna Getcha Good! - Red Version",0.0386,0.738,0.13,-4.513,0.0305
"18007",18007,"Shania Twain","She's Not Just A Pretty Face - Red Version",0.0445,0.566,0.368,-4.447,0.0382
"18008",18008,"Shania Twain","Juanita - Red Version",0.321,0.655,0.349,-5.084,0.0438
"18009",18009,"Shania Twain","Forever And For Always - Red Version",0.205,0.519,0.12,-5.893,0.037
"18010",18010,"Shania Twain","Ain't No Particular Way - Red Version",0.254,0.591,0.369,-4.95,0.0519
"18011",18011,"Shania Twain","It Only Hurts When I'm Breathing - Red Version",0.353,0.428,0.129,-5.085,0.0295
"18012",18012,"Shania Twain","Nah! - Red Version",0.0214,0.572,0.0559,-5.393,0.0808
"18013",18013,"Shania Twain","(Wanna Get To Know You) That Good! - Red Version",0.0631,0.53,0.132,-5.741,0.0417
"18014",18014,"Shania Twain","C'est La Vie - Red Version",0.111,0.568,0.629,-5.099,0.0333
"18015",18015,"Shania Twain","I'm Jealous - Red Version",0.212,0.45,0.51,-6.652,0.0332
"18016",18016,"Shania Twain","Ka-Ching! - Red Version",0.0406,0.604,0.324,-4.778,0.112
"18017",18017,"Shania Twain","Thank You Baby! (For Makin' Someday Come So Soon) - Red Version",0.0435,0.599,0.838,-4.93,0.038
"18018",18018,"Shania Twain","Waiter! Bring Me Water! - Red Version",0.267,0.629,0.426,-6.198,0.0438
"18019",18019,"Shania Twain","What A Way To Wanna Be! - Red Version",0.0525,0.656,0.0642,-4.871,0.0441
"18020",18020,"Shania Twain","I Ain't Goin' Down - Red Version",0.116,0.518,0.143,-6.063,0.0298
"18021",18021,"Shania Twain","I'm Not In The Mood (To Say No)! - Red Version",0.0474,0.726,0.255,-4.267,0.0385
"18022",18022,"Shania Twain","In My Car (I'll Be The Driver) - Red Version",0.083,0.663,0.33,-4.768,0.0446
"18023",18023,"Shania Twain","When You Kiss Me - Red Version",0.759,0.388,0.0964,-6.425,0.034
"18024",18024,"Shania Twain","Up!",0.0869,0.618,0.647,-4.131,0.0373
"18025",18025,"Shania Twain","I'm Gonna Getcha Good",0.0441,0.723,0.0612,-4.813,0.0302
"18026",18026,"Shania Twain","She's Not Just A Pretty Face",0.0989,0.584,0.349,-4.903,0.0368
"18027",18027,"Shania Twain","Juanita",0.143,0.567,0.385,-5.338,0.0311
"18028",18028,"Shania Twain","Forever And For Always",0.232,0.469,0.123,-4.806,0.0326
"18029",18029,"Shania Twain","Ain't No Particular Way",0.412,0.554,0.721,-4.272,0.0443
"18030",18030,"Shania Twain","It Only Hurts When I'm Breathing",0.398,0.338,0.151,-4.723,0.03
"18031",18031,"Shania Twain","Nah!",0.074,0.565,0.32,-4.411,0.0561
"18032",18032,"Shania Twain","(Wanna Get To Know You) That Good!",0.128,0.398,0.166,-5.941,0.0575
"18033",18033,"Shania Twain","C'est La Vie",0.319,0.597,0.419,-4.971,0.0407
"18034",18034,"Shania Twain","I'm Jealous",0.293,0.448,0.221,-6.069,0.0314
"18035",18035,"Shania Twain","Ka-Ching!",0.141,0.635,0.177,-4.577,0.0639
"18036",18036,"Shania Twain","Thank You Baby! (For Makin' Someday Come So Soon)",0.00771,0.593,0.505,-4.298,0.0388
"18037",18037,"Shania Twain","Waiter! Bring Me Water!",0.393,0.645,0.44,-5.321,0.0478
"18038",18038,"Shania Twain","What A Way To Wanna Be!",0.132,0.651,0.0624,-4.475,0.0382
"18039",18039,"Shania Twain","I Ain't Goin' Down",0.157,0.493,0.101,-5.47,0.0332
"18040",18040,"Shania Twain","I'm Not In The Mood (To Say No)!",0.191,0.739,0.14,-4.706,0.0372
"18041",18041,"Shania Twain","In My Car (I'll Be The Driver)",0.172,0.677,0.376,-4.226,0.0472
"18042",18042,"Shania Twain","When You Kiss Me",0.655,0.36,0.0918,-6.151,0.032
"18043",18043,"Shania Twain","Up! - Red Version",0.0143,0.657,0.556,-4.067,0.0374
"18044",18044,"Shania Twain","I'm Gonna Getcha Good! - Red Version",0.0376,0.738,0.096,-4.495,0.0303
"18045",18045,"Shania Twain","She's Not Just A Pretty Face - Red Version",0.0431,0.565,0.365,-4.388,0.0385
"18046",18046,"Shania Twain","Juanita - Red Version",0.325,0.651,0.446,-5.103,0.0441
"18047",18047,"Shania Twain","Forever And For Always - Red Version",0.2,0.522,0.117,-5.9,0.0374
"18048",18048,"Shania Twain","Ain't No Particular Way - Red Version",0.259,0.559,0.33,-4.926,0.0504
"18049",18049,"Shania Twain","It Only Hurts When I'm Breathing - Red Version",0.374,0.414,0.129,-5.088,0.0292
"18050",18050,"Shania Twain","Nah! - Red Version",0.0255,0.569,0.0572,-5.361,0.0855
"18051",18051,"Shania Twain","(Wanna Get To Know You) That Good! - Red Version",0.0638,0.536,0.133,-5.738,0.0372
"18052",18052,"Shania Twain","C'est La Vie - Red Version",0.0998,0.563,0.639,-5.119,0.0341
"18053",18053,"Shania Twain","I'm Jealous - Red Version",0.206,0.445,0.506,-6.663,0.0329
"18054",18054,"Shania Twain","Ka-Ching! - Red Version",0.0473,0.61,0.249,-4.781,0.122
"18055",18055,"Shania Twain","Thank You Baby! (For Makin' Someday Come So Soon) - Red Version",0.0496,0.6,0.86,-4.894,0.0387
"18056",18056,"Shania Twain","Waiter! Bring Me Water! - Red Version",0.246,0.624,0.445,-6.231,0.0434
"18057",18057,"Shania Twain","What A Way To Wanna Be! - Red Version",0.0505,0.658,0.0685,-4.869,0.042
"18058",18058,"Shania Twain","I Ain't Goin' Down - Red Version",0.115,0.517,0.137,-6.072,0.0297
"18059",18059,"Shania Twain","I'm Not In The Mood (To Say No)! - Red Version",0.0482,0.725,0.19,-4.32,0.0393
"18060",18060,"Shania Twain","In My Car (I'll Be The Driver) - Red Version",0.0952,0.657,0.185,-4.732,0.0458
"18061",18061,"Shania Twain","When You Kiss Me - Red Version",0.76,0.395,0.102,-6.397,0.0336
"18062",18062,"Shania Twain","Man! I Feel Like A Woman!",0.581,0.657,0.278,-7.527,0.0412
"18063",18063,"Shania Twain","I'm Holdin' On To Love (To Save My Life)",0.179,0.598,0.336,-7.535,0.0487
"18064",18064,"Shania Twain","Love Gets Me Every Time",0.264,0.737,0.273,-7.045,0.0273
"18065",18065,"Shania Twain","Don't Be Stupid (You Know I Love You)",0.261,0.773,0.548,-6.742,0.0318
"18066",18066,"Shania Twain","From This Moment On",0.483,0.305,0.107,-9.396,0.0284
"18067",18067,"Shania Twain","Come On Over",0.166,0.635,0.309,-6.463,0.0516
"18068",18068,"Shania Twain","When",0.1,0.627,0.424,-6.562,0.034
"18069",18069,"Shania Twain","Whatever You Do! Don't!",0.104,0.7,0.0843,-7.849,0.0275
"18070",18070,"Shania Twain","If You Wanna Touch Her, Ask!",0.121,0.73,0.208,-6.753,0.0352
"18071",18071,"Shania Twain","You're Still The One",0.363,0.585,0.0886,-8.751,0.0353
"18072",18072,"Shania Twain","Honey, I'm Home",0.208,0.616,0.181,-6.451,0.0913
"18073",18073,"Shania Twain","That Don't Impress Me Much",0.235,0.757,0.0474,-7.598,0.0389
"18074",18074,"Shania Twain","Black Eyes, Blue Tears",0.289,0.669,0.28,-6.345,0.0305
"18075",18075,"Shania Twain","I Won't Leave You Lonely",0.536,0.674,0.121,-10.025,0.0285
"18076",18076,"Shania Twain","Rock This Country!",0.252,0.637,0.228,-5.794,0.0302
"18077",18077,"Shania Twain","You've Got A Way",0.592,0.577,0.108,-9.857,0.0268
"18078",18078,"Shania Twain","You're Still The One",0.478,0.561,0.268,-7.065,0.0308
"18079",18079,"Shania Twain","When",0.19,0.622,0.567,-4.771,0.0334
"18080",18080,"Shania Twain","From This Moment On - The I.V. Mix",0.385,0.418,0.189,-5.075,0.0275
"18081",18081,"Shania Twain","Black Eyes, Blue Tears",0.322,0.609,0.63,-4.276,0.0365
"18082",18082,"Shania Twain","I Won't Leave You Lonely",0.579,0.699,0.115,-5.603,0.0253
"18083",18083,"Shania Twain","I'm Holdin' On To Love (To Save My Life)",0.0914,0.592,0.401,-4.345,0.0687
"18084",18084,"Shania Twain","Come On Over",0.105,0.639,0.704,-4.618,0.0487
"18085",18085,"Shania Twain","You've Got A Way - Notting Hill Remix",0.398,0.554,0.215,-6.565,0.0311
"18086",18086,"Shania Twain","Whatever You Do! Don't!",0.112,0.68,0.0972,-3.755,0.0325
"18087",18087,"Shania Twain","Man! I Feel Like A Woman!",0.571,0.632,0.389,-2.58,0.0619
"18088",18088,"Shania Twain","Love Gets Me Every Time",0.199,0.746,0.513,-3.675,0.0344
"18089",18089,"Shania Twain","Don't Be Stupid (You Know I Love You)",0.411,0.736,0.686,-4.361,0.0324
"18090",18090,"Shania Twain","That Don't Impress Me Much",0.151,0.738,0.166,-4.744,0.057
"18091",18091,"Shania Twain","Honey, I'm Home",0.137,0.642,0.133,-5.5,0.0874
"18092",18092,"Shania Twain","If You Wanna Touch Her, Ask!",0.0464,0.636,0.0901,-3.531,0.0323
"18093",18093,"Shania Twain","Rock This Country!",0.026,0.621,0.226,-5.417,0.0283
"18094",18094,"Shania Twain","Home Ain't Where His Heart Is (Anymore)",0.543,0.483,0.117,-12.227,0.0371
"18095",18095,"Shania Twain","Any Man Of Mine",0.207,0.592,0.148,-8.698,0.0412
"18096",18096,"Shania Twain","Whose Bed Have Your Boots Been Under?",0.0824,0.73,0.117,-9.04,0.0358
"18097",18097,"Shania Twain","(If You're Not In It For Love) I'm Outta Here!",0.141,0.772,0.0813,-8.271,0.0358
"18098",18098,"Shania Twain","The Woman In Me (Needs The Man In You)",0.506,0.572,0.141,-12.958,0.0297
"18099",18099,"Shania Twain","Is There Life After Love?",0.333,0.499,0.0997,-11.636,0.0287
"18100",18100,"Shania Twain","If It Don't Take Two",0.255,0.761,0.791,-9.306,0.0736
"18101",18101,"Shania Twain","You Win My Love",0.0165,0.707,0.0697,-8.943,0.0352
"18102",18102,"Shania Twain","Raining On Our Love",0.513,0.427,0.151,-11.581,0.0348
"18103",18103,"Shania Twain","Leaving Is The Only Way Out",0.388,0.363,0.115,-10.301,0.0292
"18104",18104,"Shania Twain","No One Needs To Know",0.108,0.663,0.349,-9.674,0.0331
"18105",18105,"Shania Twain","God Bless The Child",0.911,0.413,0.179,-14.562,0.0479
"18106",18106,"Shania Twain","What Made You Say That - Single Version",0.266,0.592,0.0945,-8.816,0.0453
"18107",18107,"Shania Twain","You Lay A Whole Lot Of Love On Me",0.518,0.606,0.102,-10.821,0.0273
"18108",18108,"Shania Twain","Dance With The One That Brought You",0.228,0.73,0.105,-8.79,0.0362
"18109",18109,"Shania Twain","Still Under The Weather",0.401,0.477,0.142,-10.083,0.0279
"18110",18110,"Shania Twain","God Ain't Gonna Getcha For That",0.281,0.704,0.073,-7.987,0.0277
"18111",18111,"Shania Twain","Got A Hold On Me",0.248,0.579,0.0921,-9.058,0.0307
"18112",18112,"Shania Twain","There Goes The Neighborhood",0.201,0.667,0.0608,-9.577,0.0281
"18113",18113,"Shania Twain","Forget Me",0.0849,0.762,0.0956,-8.739,0.0272
"18114",18114,"Shania Twain","When He Leaves You",0.235,0.468,0.0972,-11.203,0.0272
"18115",18115,"Shania Twain","Crime Of The Century",0.317,0.72,0.19,-7.386,0.0302
"18116",18116,"Enrique Iglesias","Bailando - Spanish Version",0.0451,0.719,0.0375,-3.516,0.129
"18117",18117,"Enrique Iglesias","Tonight (I'm Fuckin' You)",0.0244,0.665,0.0952,-5.106,0.0441
"18118",18118,"Enrique Iglesias","Hero",0.184,0.562,0.118,-6.168,0.0435
"18119",18119,"Enrique Iglesias","I Like It",0.0218,0.646,0.0515,-2.908,0.0904
"18120",18120,"Enrique Iglesias","Bailamos - From ""Wild Wild West""",0.0415,0.624,0.145,-4.527,0.0393
"18121",18121,"Enrique Iglesias","Do You Know? (The Ping Pong Song)",0.0505,0.75,0.0287,-4.356,0.0466
"18122",18122,"Enrique Iglesias","Escape",0.028,0.776,0.164,-5.329,0.0304
"18123",18123,"Enrique Iglesias","Be With You",0.0353,0.682,0.0721,-6.051,0.0321
"18124",18124,"Enrique Iglesias","Cuando Me Enamoro",0.0136,0.821,0.142,-3.616,0.0278
"18125",18125,"Enrique Iglesias","Tired Of Being Sorry",0.0391,0.677,0.301,-4.664,0.0264
"18126",18126,"Enrique Iglesias","El Perdedor",0.695,0.499,0.0913,-7.483,0.0471
"18127",18127,"Enrique Iglesias","Could I Have This Kiss Forever",0.00364,0.454,0.137,-5.952,0.0915
"18128",18128,"Enrique Iglesias","Loco",0.376,0.755,0.118,-3.388,0.028
"18129",18129,"Enrique Iglesias","Heartbeat",0.0234,0.562,0.418,-3.206,0.0906
"18130",18130,"Enrique Iglesias","Addicted",0.508,0.462,0.0833,-5.386,0.0271
"18131",18131,"Enrique Iglesias","Rhythm Divine",0.0998,0.616,0.186,-3.042,0.154
"18132",18132,"Enrique Iglesias","No Me Digas Que No",0.197,0.735,0.0901,-2.722,0.041
"18133",18133,"Enrique Iglesias","Love To See You Cry",0.129,0.747,0.0979,-5.827,0.0356
"18134",18134,"Enrique Iglesias","I'm A Freak",0.0387,0.71,0.14,-3.322,0.0594
"18135",18135,"Enrique Iglesias","Bailando - English Version",0.08,0.715,0.0784,-3.528,0.106
"18136",18136,"Enrique Iglesias","Bailando - Spanish Version",0.0458,0.718,0.0389,-3.515,0.126
"18137",18137,"Enrique Iglesias","Tonight (I'm Fuckin' You)",0.0257,0.668,0.0951,-5.107,0.0432
"18138",18138,"Enrique Iglesias","Hero",0.181,0.572,0.116,-6.163,0.0409
"18139",18139,"Enrique Iglesias","I Like It",0.0222,0.649,0.0524,-2.9,0.0997
"18140",18140,"Enrique Iglesias","Cuando Me Enamoro",0.0106,0.822,0.156,-3.611,0.0266
"18141",18141,"Enrique Iglesias","El Perdedor",0.696,0.648,0.0902,-7.491,0.0408
"18142",18142,"Enrique Iglesias","Loco",0.355,0.754,0.118,-3.333,0.0275
"18143",18143,"Enrique Iglesias","Lloro Por Ti - Remix",0.518,0.625,0.0655,-6.565,0.0586
"18144",18144,"Enrique Iglesias","Bailamos - From ""Wild Wild West""",0.0436,0.626,0.137,-4.547,0.0386
"18145",18145,"Enrique Iglesias","Escape",0.0247,0.776,0.173,-5.306,0.0302
"18146",18146,"Enrique Iglesias","No Me Digas Que No",0.192,0.736,0.0906,-2.695,0.0387
"18147",18147,"Enrique Iglesias","Be With You",0.0335,0.682,0.0721,-6.112,0.0319
"18148",18148,"Enrique Iglesias","Do You Know? (The Ping Pong Song)",0.0483,0.75,0.0202,-4.33,0.0456
"18149",18149,"Enrique Iglesias","Mentiroso",0.833,0.593,0.18,-6.942,0.0276
"18150",18150,"Enrique Iglesias","¿Dónde Están Corazón?",0.0899,0.737,0.079,-5.56,0.0253
"18151",18151,"Enrique Iglesias","I'm A Freak",0.0365,0.713,0.15,-3.345,0.0599
"18152",18152,"Enrique Iglesias","Rhythm Divine",0.118,0.613,0.189,-3.032,0.16
"18153",18153,"Enrique Iglesias","Could I Have This Kiss Forever",0.00331,0.45,0.133,-5.912,0.0901
"18154",18154,"Enrique Iglesias","Tired Of Being Sorry",0.0456,0.678,0.334,-4.715,0.0263
"18155",18155,"Enrique Iglesias","Bailando - English Version",0.0773,0.721,0.0848,-3.523,0.0769
"18156",18156,"Enrique Iglesias","Bailando - Spanish Version",0.0523,0.726,0.039,-3.488,0.105
"18157",18157,"Enrique Iglesias","Tonight (I'm Fuckin' You)",0.0296,0.669,0.0891,-5.175,0.042
"18158",18158,"Enrique Iglesias","Hero",0.132,0.562,0.104,-6.172,0.0419
"18159",18159,"Enrique Iglesias","I Like It",0.0188,0.651,0.0499,-2.875,0.0936
"18160",18160,"Enrique Iglesias","Cuando Me Enamoro",0.0108,0.82,0.15,-3.618,0.027
"18161",18161,"Enrique Iglesias","El Perdedor",0.718,0.501,0.0891,-7.468,0.0545
"18162",18162,"Enrique Iglesias","Bailamos - From ""Wild Wild West""",0.047,0.629,0.137,-4.534,0.0386
"18163",18163,"Enrique Iglesias","Escape",0.0257,0.775,0.177,-5.326,0.0292
